address,full address,lat,lng
"Blk 404, BT BATOK WEST AVE 7, Singapore","404 Bukit Batok West Ave 7, Singapore",1.365437,103.745077
"Blk 202, BT BATOK ST 21, Singapore","202 Bukit Batok Street 21, Block 202, Singapore 650202",1.3466553,103.7485488
"Blk 627, BT BATOK CTRL, Singapore","627 Bukit Batok Central, Block 627, Singapore 650627",1.35185,103.7493569
"Blk 7, TELOK BLANGAH CRES, Singapore","7 Telok Blangah Cres, Block 7, Singapore 090007",1.2784443,103.8193798
"Blk 38, TELOK BLANGAH RISE, Singapore","38 Telok Blangah Rise, Block 38, Singapore 090038",1.2723182,103.8222249
"Blk 78, INDUS RD, Singapore","78 Indus Rd, Block 78, Singapore 161078",1.2913532,103.8274322
"Blk 36, BEO CRES, Singapore","36 Beo Cres, Block 36, Singapore 160036",1.2883557,103.8271549
"Blk 130, BT MERAH VIEW, Singapore","130 Bukit Merah View, Singapore 150130",1.2849059,103.8245387
"Blk 103, BT PURMEI RD, Singapore","103 Bukit Purmei Rd, Block 103, Singapore 090103",1.2721143,103.8257501
"Blk 69, TELOK BLANGAH HTS, Singapore","69 Telok Blangah Heights, Block 69, Singapore 100069",1.2756333,103.8103968
"Blk 128, KIM TIAN RD, Singapore","128 Kim Tian Rd, Block 128, Singapore 160128",1.2815853,103.8289959
"Blk 111, BT PURMEI RD, Singapore","111 Bukit Purmei Rd, Block 111, Singapore 090111",1.2745416,103.8272626
"Blk 8, CANTONMENT CL, Singapore","8 Cantonment Cl, Block 8, Singapore 081008",1.2758832,103.8391243
"Blk 110, SPOTTISWOODE PK RD, Singapore","110 Spottiswoode Park Rd, Block 110, Singapore 081110",1.2736852,103.8364515
"Blk 72, TELOK BLANGAH HTS, Singapore","72 Telok Blangah Heights, Block 72, Singapore 100072",1.2761542,103.809576
"Blk 2A, BOON TIONG RD, Singapore","2A Boon Tiong Rd, Block 2A, Singapore 164002",1.2865744,103.8330927
"Blk 26B, JLN MEMBINA, Singapore","26B Jln Membina, Singapore 165026",1.283044,103.825596
"Blk 4A, BOON TIONG RD, Singapore","4A Boon Tiong Rd, Block 4A, Singapore 164004",1.2866631,103.8325132
"Blk 122, KIM TIAN RD, Singapore","122 Kim Tian Rd, Block 122, Singapore 160122",1.2834614,103.8289331
"Blk 123, PENDING RD, Singapore","123 Pending Rd, Block 123, Singapore 670123",1.3775334,103.770689
"Blk 221, PENDING RD, Singapore","221 Pending Rd, Block 221, Singapore 670221",1.3753836,103.7734119
"Blk 215, PETIR RD, Singapore","215 Petir Rd, Block 215, Singapore 670215",1.3750821,103.7743108
"Blk 270, BANGKIT RD, Singapore","270 Bangkit Rd, Block 270, Singapore 670270",1.3769267,103.7742057
"Blk 225, PENDING RD, Singapore","225 Pending Rd, Block 225, Singapore 670225",1.3755071,103.772562
"Blk 545, BT PANJANG RING RD, Singapore","545 Bukit Panjang Ring Rd, Block 545, Singapore 670545",1.3818299,103.7634269
"Blk 208, PETIR RD, Singapore","208 Petir Rd, Block 208, Singapore 670208",1.373977,103.7749799
"Blk 439, FAJAR RD, Singapore","439 Fajar Rd, Block 439, Singapore 670439",1.3830505,103.7704269
"Blk 622, SENJA RD, Singapore","622 Senja Rd, Block 622, Singapore 670622",1.3860126,103.7613198
"Blk 469, SEGAR RD, Singapore","469 Segar Rd, Block 469, Singapore 670469",1.3879247,103.7732401
"Blk 506, JELAPANG RD, Singapore","506 Jelapang Rd, Block 506, Singapore 670506",1.3870489,103.7681426
"Blk 232, PENDING RD, Singapore","232 Pending Rd, Block 232, Singapore 670232",1.3764662,103.7723678
"Blk 621, SENJA RD, Singapore","621 Senja Rd, Block 621, Singapore 670621",1.3861605,103.7627923
"Blk 517, JELAPANG RD, Singapore","517 Jelapang Rd, Block 517, Singapore 670517",1.3879358,103.7665125
"Blk 252, BANGKIT RD, Singapore","252 Bangkit Rd, Block 252, Singapore 670252",1.379974,103.774037
"Blk 466, SEGAR RD, Singapore","466 Segar Rd, Block 466, Singapore 670466",1.3869825,103.7732811
"Blk 442, FAJAR RD, Singapore","442 Fajar Rd, Block 442, Singapore 670442",1.382509,103.771204
"Blk 211, PETIR RD, Singapore","211 Petir Rd, Block 211, Singapore 670211",1.3747234,103.7761639
"Blk 468, SEGAR RD, Singapore","468 Segar Rd, Block 468, Singapore 670468",1.3875475,103.773306
"Blk 524, JELAPANG RD, Singapore","524 Jelapang Rd, Block 524, Singapore 670524",1.3859935,103.7658345
"Blk 451, FAJAR RD, Singapore","451 Fajar Rd, Block 451, Singapore 670451",1.385075,103.7721928
"Blk 615, BT PANJANG RING RD, Singapore","615 Bukit Panjang Ring Rd, Block 615, Singapore 670615",1.3851296,103.7622425
"Blk 167, PETIR RD, Singapore","167 Petir Rd, Block 167, Singapore 670167",1.3776054,103.7649329
"Blk 538, JELAPANG RD, Singapore","538 Jelapang Rd, Block 538, Singapore 670538",1.3837676,103.7635935
"Blk 101, GANGSA RD, Singapore","101 Gangsa Rd, Singapore",1.379177,103.767629
"Blk 155, GANGSA RD, Singapore","155 Gangsa Rd, Block 155, Singapore 670155",1.3753004,103.76503
"Blk 5, FARRER RD, Singapore","5 Farrer Rd, Singapore 260005",1.3168065,103.8072505
"Blk 28, KELANTAN RD, Singapore","28 Kelantan Rd, Block 28, Singapore 200028",1.3059627,103.8572604
"Blk 335A, SMITH ST, Singapore","335A Smith St, Singapore 051335",1.282612,103.842892
"Blk 264, WATERLOO ST, Singapore","264 Waterloo St, Singapore 180264",1.299144,103.852039
"Blk 3, TG PAGAR PLAZA, Singapore","3 Tanjong Pagar Plaza, Singapore 081003",1.2757351,103.8420352
"Blk 269C, QUEEN ST, Singapore","269C Queen St, Singapore 183269",1.300739,103.853553
"Blk 26, JLN BERSEH, Singapore","26 Jln Berseh, Singapore 200026",1.3063,103.857566
"Blk 672B, KLANG LANE, Singapore","672B Klang Ln, Singapore 212672",1.309091,103.8527809
"Blk 334, KRETA AYER RD, Singapore","334 Kreta Ayer Rd, Singapore 080334",1.281699,103.842327
"Blk 1, TECK WHYE AVE, Singapore","1 Teck Whye Ave, Block 1, Singapore 680001",1.382578,103.7517428
"Blk 17, TECK WHYE LANE, Singapore","17 Teck Whye Ln, Block 17, Singapore 680017",1.3793335,103.7538445
"Blk 121, TECK WHYE LANE, Singapore","121 Teck Whye Ln, Block 121, Singapore 680121",1.3784942,103.750087
"Blk 117, TECK WHYE LANE, Singapore","117 Teck Whye Ln, Block 117, Singapore 680117",1.3795089,103.7513186
"Blk 286, CHOA CHU KANG AVE 3, Singapore","286 Choa Chu Kang Ave 3, Block 286, Singapore 680286",1.3800065,103.741843
"Blk 680, CHOA CHU KANG CRES, Singapore","680 Choa Chu Kang Cres, Block 680, Singapore 680680",1.4033311,103.7449231
"Blk 514, CHOA CHU KANG ST 51, Singapore","514 Choa Chu Kang Street 51, Singapore 680514",1.3903444,103.7430592
"Blk 403, CHOA CHU KANG AVE 3, Singapore","403 Choa Chu Kang Ave 3, Block 403, Singapore 680403",1.379464,103.7388775
"Blk 683C, CHOA CHU KANG CRES, Singapore","683C Choa Chu Kang Cres, Block 683C, Singapore 683683",1.4046509,103.7462724
"Blk 418, CHOA CHU KANG AVE 4, Singapore","418 Choa Chu Kang Ave 4, Singapore",1.3824373,103.7413859
"Blk 614, CHOA CHU KANG ST 62, Singapore","614 Choa Chu Kang Street 62, Block 614, Singapore 680614",1.4009736,103.7440009
"Blk 151, JLN TECK WHYE, Singapore","151 Jln Teck Whye, Block 151, Singapore 680151",1.3784017,103.7572482
"Blk 542, CHOA CHU KANG ST 52, Singapore","542 Choa Chu Kang Street 52, Block 542, Singapore 680542",1.3935024,103.7447704
"Blk 220, CHOA CHU KANG CTRL, Singapore","220 Choa Chu Kang Central, Block 220, Singapore 680220",1.3820165,103.7455879
"Blk 251, CHOA CHU KANG AVE 2, Singapore","251 Choa Chu Kang Ave 2, Block 251, Singapore 680251",1.378303,103.7445915
"Blk 296E, CHOA CHU KANG AVE 2, Singapore","296E Choa Chu Kang Ave 2, Block 296E, Singapore 685296",1.376901,103.7430599
"Blk 218, CHOA CHU KANG CTRL, Singapore","218 Choa Chu Kang Central, Singapore 680218",1.38283,103.746033
"Blk 657, CHOA CHU KANG CRES, Singapore","657 Choa Chu Kang Cres, Block 657, Singapore 680657",1.4004805,103.7497559
"Blk 485B, CHOA CHU KANG AVE 5, Singapore","485B Choa Chu Kang Ave 5, Block 485B, Singapore 682485",1.3743621,103.7387869
"Blk 453, CHOA CHU KANG AVE 4, Singapore","453 Choa Chu Kang Ave 4, Block 453, Singapore 680453",1.3799764,103.7349684
"Blk 447, CHOA CHU KANG AVE 4, Singapore","447 Choa Chu Kang Ave 4, Block 447, Singapore 680447",1.3805914,103.7375442
"Blk 548, CHOA CHU KANG ST 52, Singapore","548 Choa Chu Kang Street 52, Block 548, Singapore 680548",1.3935232,103.7419384
"Blk 676, CHOA CHU KANG CRES, Singapore","676 Choa Chu Kang Cres, Block 676, Singapore 680676",1.402017,103.7461195
"Blk 469, CHOA CHU KANG AVE 3, Singapore","469 Choa Chu Kang Ave 3, Block 469, Singapore 680469",1.3779893,103.7373425
"Blk 664, CHOA CHU KANG CRES, Singapore","664 Choa Chu Kang Cres, Block 664, Singapore 680664",1.4022748,103.7504767
"Blk 159, JLN TECK WHYE, Singapore","159 Jln Teck Whye, Block 159, Singapore 680159",1.3801526,103.7564271
"Blk 789, CHOA CHU KANG NTH 6, Singapore","789 Choa Chu Kang North 6, Block 789, Singapore 680789",1.3958418,103.7489956
"Blk 156, JLN TECK WHYE, Singapore","156 Jln Teck Whye, Block 156, Singapore 680156",1.3788608,103.7566458
"Blk 544, CHOA CHU KANG ST 52, Singapore","544 Choa Chu Kang Street 52, Block 544, Singapore 680544",1.3939056,103.7437582
"Blk 608, CHOA CHU KANG ST 62, Singapore","608 Choa Chu Kang Street 62, Block 608, Singapore 680608",1.3986296,103.7446671
"Blk 433, CHOA CHU KANG AVE 4, Singapore","433 Choa Chu Kang Ave 4, Block 433, Singapore 680433",1.3850689,103.741651
"Blk 567, CHOA CHU KANG ST 52, Singapore","567 Choa Chu Kang Street 52, Block 567, Singapore 680567",1.3948765,103.7458444
"Blk 306, CHOA CHU KANG AVE 4, Singapore","306 Choa Chu Kang Ave 4, Block 306, Singapore 680306",1.3848125,103.7428611
"Blk 101, TECK WHYE LANE, Singapore","101 Teck Whye Ln, Block 101, Singapore 680101",1.3778535,103.7542355
"Blk 214, CHOA CHU KANG CTRL, Singapore","214 Choa Chu Kang Central, Block 214, Singapore 680214",1.3826587,103.746664
"Blk 344, CHOA CHU KANG LOOP, Singapore","344 Choa Chu Kang Loop, Block 344, Singapore 680344",1.383214,103.7452326
"Blk 529, CHOA CHU KANG ST 51, Singapore","529 Choa Chu Kang Street 51, Block 529, Singapore 680529",1.3924109,103.7421605
"Blk 203, CHOA CHU KANG AVE 1, Singapore","203 Choa Chu Kang Ave 1, Singapore",1.381198,103.749433
"Blk 558, CHOA CHU KANG NTH 6, Singapore","558 Choa Chu Kang North 6, Block 558, Singapore 680558",1.3955195,103.7446323
"Blk 419, CHOA CHU KANG AVE 4, Singapore","419 Choa Chu Kang Ave 4, Block 419, Singapore 680419",1.3819447,103.7415063
"Blk 786, CHOA CHU KANG DR, Singapore","786 Choa Chu Kang Dr, Block 786, Singapore 680786",1.3951682,103.7484845
"Blk 602, CLEMENTI WEST ST 1, Singapore","602 Clementi West Street 1, Block 602, Singapore 120602",1.30508,103.7662374
"Blk 702, WEST COAST RD, Singapore","702 West Coast Rd, Block 702, Singapore 120702",1.3073006,103.7610509
"Blk 705, CLEMENTI WEST ST 2, Singapore","705 Clementi West Street 2, Block 705, Singapore 120705",1.3056929,103.7605895
"Blk 310, CLEMENTI AVE 4, Singapore","310 Clementi Ave 4, Block 310, Singapore 120310",1.3202121,103.7659889
"Blk 371, CLEMENTI AVE 4, Singapore","371 Clementi Ave 4, Block 371, Singapore 120371",1.3202965,103.7682246
"Blk 301, CLEMENTI AVE 4, Singapore","301 Clementi Ave 4, Block 301, Singapore 120301",1.322141,103.7648779
"Blk 342, CLEMENTI AVE 5, Singapore","342 Clementi Ave 5, Block 342, Singapore 120342",1.3183655,103.7698239
"Blk 413, C'WEALTH AVE WEST, Singapore",Singapore,1.352083,103.819836
"Blk 355, CLEMENTI AVE 2, Singapore","355 Clementi Ave 2, Singapore",1.314489,103.7693667
"Blk 112, CLEMENTI ST 13, Singapore","112 Clementi Street 13, Block 112, Singapore 120112",1.323275,103.7699014
"Blk 71, CIRCUIT RD, Singapore","71 Circuit Rd, Block 71, Singapore 370071",1.3249781,103.8880542
"Blk 63, CIRCUIT RD, Singapore","63 Circuit Rd, Block 63, Singapore 370063",1.3265698,103.8866398
"Blk 38, CIRCUIT RD, Singapore","38 Circuit Rd, Block 38, Singapore 370038",1.3279829,103.8861442
"Blk 22, BALAM RD, Singapore","22 Balam Rd, Block 22, Singapore 370022",1.330166,103.8877924
"Blk 68, CIRCUIT RD, Singapore","68 Circuit Rd, Singapore",1.3254344,103.8881784
"Blk 66, CIRCUIT RD, Singapore","66 Circuit Rd, Singapore",1.326545,103.8876736
"Blk 83, MACPHERSON LANE, Singapore","83 MacPherson Rd, Singapore 348487",1.3289065,103.8714324
"Blk 62, CIRCUIT RD, Singapore","62 Circuit Rd, Singapore 370062",1.3262825,103.8871308
"Blk 67, CIRCUIT RD, Singapore","67 Circuit Rd, Block 67, Singapore 370067",1.3258992,103.8878888
"Blk 109, ALJUNIED CRES, Singapore","109 Aljunied Cres, Block 109, Singapore 380109",1.3194169,103.8844264
"Blk 36, CIRCUIT RD, Singapore","36 Circuit Rd, Block 36, Singapore 370036",1.3290421,103.8867931
"Blk 348, UBI AVE 1, Singapore","348 Ubi Ave 1, Block 348, Singapore 400348",1.3261984,103.900505
"Blk 318, UBI AVE 1, Singapore","318 Ubi Ave 1, Singapore 400318",1.328452,103.903344
"Blk 343, UBI AVE 1, Singapore","343 Ubi Ave 1, Block 343, Singapore 400343",1.3265759,103.9004749
"Blk 305, UBI AVE 1, Singapore","305 Ubi Ave 1, Singapore 400305",1.3294379,103.902291
"Blk 40, SIMS DR, Singapore","40 Sims Dr, Singapore 380040",1.3174059,103.8763052
"Blk 104, ALJUNIED CRES, Singapore","104 Aljunied Cres, Block 104, Singapore 380104",1.3201144,103.8827958
"Blk 122, GEYLANG EAST CTRL, Singapore","122 Geylang East Central, Singapore",1.3177809,103.8852143
"Blk 124, GEYLANG EAST AVE 1, Singapore","124 Geylang East Ave 1, Block 124, Singapore 380124",1.318296,103.8866345
"Blk 92, PIPIT RD, Singapore","92 Pipit Rd, Block 92, Singapore 370092",1.3233605,103.8872712
"Blk 123, GEYLANG EAST CTRL, Singapore","123 Geylang East Central, Block 123, Singapore 380123",1.3180927,103.8854264
"Blk 1, PINE CL, Singapore","1 Pine Cl, Singapore",1.3080329,103.8832568
"Blk 133, GEYLANG EAST AVE 1, Singapore","133 Geylang East Ave 1, Block 133, Singapore 380133",1.3163949,103.8854669
"Blk 39, JLN TIGA, Singapore","39 Jln Tiga, Block 39, Singapore 390039",1.3077569,103.8850026
"Blk 7, PINE CL, Singapore","7 Pine Cl, Block 7, Singapore 391007",1.3077463,103.8825747
"Blk 694, HOUGANG ST 61, Singapore","694 Hougang Street 61, Block 694, Singapore 530694",1.3760991,103.8879899
"Blk 319, HOUGANG AVE 5, Singapore","319 Hougang Ave 5, Singapore 530319",1.3657901,103.8966186
"Blk 645, HOUGANG AVE 8, Singapore","645 Hougang Ave 8, Block 645, Singapore 530645",1.3718046,103.8814657
"Blk 247, HOUGANG AVE 3, Singapore","247 Hougang Ave 3, Block 247, Singapore 530247",1.359259,103.8914013
"Blk 702, HOUGANG AVE 2, Singapore","702 Hougang Ave 2, Block 702, Singapore 530702",1.3657707,103.8897368
"Blk 307, HOUGANG AVE 5, Singapore","307 Hougang Ave 5, Block 307, Singapore 530307",1.3666663,103.8948821
"Blk 124, HOUGANG AVE 1, Singapore","124 Hougang Ave 1, Block 124, Singapore 530124",1.3528848,103.886653
"Blk 110, HOUGANG AVE 1, Singapore","110 Hougang Ave 1, Block 110, Singapore 530110",1.3549263,103.889585
"Blk 211, HOUGANG ST 21, Singapore","211 Hougang Street 21, Singapore 530211",1.359336,103.887765
"Blk 528, HOUGANG AVE 6, Singapore","528 Hougang Ave 6, Block 528, Singapore 530528",1.3752002,103.8906862
"Blk 676, HOUGANG AVE 8, Singapore","676 Hougang Ave 8, Block 676, Singapore 530676",1.3715958,103.884205
"Blk 354, HOUGANG AVE 7, Singapore","354 Hougang Ave 7, Block 354, Singapore 530354",1.372486,103.8993811
"Blk 637, HOUGANG AVE 8, Singapore","637 Hougang Ave 8, Block 637, Singapore 530637",1.3709968,103.8792337
"Blk 680, HOUGANG AVE 8, Singapore","680 Hougang Ave 8, Block 680, Singapore 530680",1.3720611,103.8852321
"Blk 119, HOUGANG AVE 1, Singapore","119 Hougang Ave 1, Singapore",1.3541912,103.8879713
"Blk 554, HOUGANG ST 51, Singapore","554 Hougang Street 51, Singapore 530554",1.378769,103.889747
"Blk 501, HOUGANG AVE 8, Singapore","501 Hougang Ave 8, Singapore 530501",1.3722463,103.8867728
"Blk 535, HOUGANG ST 52, Singapore","535 Hougang Street 52, Singapore 530535",1.3765578,103.8901894
"Blk 448, HOUGANG AVE 10, Singapore","448 Hougang Ave 10, Singapore 530448",1.379134,103.895115
"Blk 320, HOUGANG AVE 5, Singapore","320 Hougang Ave 5, Singapore",1.3667746,103.8987817
"Blk 536, HOUGANG ST 52, Singapore","536 Hougang Street 52, Singapore 530536",1.377232,103.889377
"Blk 953, HOUGANG AVE 9, Singapore","953 Hougang Ave 9, Block 953, Singapore 530953",1.3764015,103.8774304
"Blk 939, HOUGANG ST 92, Singapore","939 Hougang Street 92, Block 939, Singapore 530939",1.3739874,103.8797231
"Blk 698A, HOUGANG ST 61, Singapore","698A Hougang Street 61, Block 698A, Singapore 531698",1.3751263,103.8874459
"Blk 169, HOUGANG AVE 1, Singapore","169 Hougang Ave 1, Singapore 530169",1.3513939,103.8896764
"Blk 129, LOR AH SOO, Singapore","129 Lor Ah Soo, Block 129, Singapore 530129",1.3517554,103.8875857
"Blk 927, HOUGANG ST 91, Singapore","927 Hougang Street 91, Block 927, Singapore 530927",1.3766818,103.880835
"Blk 909, HOUGANG ST 91, Singapore","909 Hougang Street 91, Block 909, Singapore 530909",1.3785488,103.8827988
"Blk 524, HOUGANG AVE 6, Singapore","524 Hougang Ave 6, Block 524, Singapore 530524",1.374154,103.8906712
"Blk 981D, BUANGKOK CRES, Singapore","981D Buangkok Cres, Singapore 537981",1.3805254,103.8792675
"Blk 957, HOUGANG ST 91, Singapore","957 Hougang Street 91, Block 957, Singapore 530957",1.3766416,103.8793599
"Blk 984D, BUANGKOK LINK, Singapore","984D Buangkok Link, Singapore 537984",1.3823005,103.8808241
"Blk 964, HOUGANG AVE 9, Singapore","964 Hougang Ave 9, Block 964, Singapore 530964",1.3774665,103.8774305
"Blk 922, HOUGANG ST 91, Singapore","922 Hougang Street 91, Block 922, Singapore 530922",1.3764085,103.883499
"Blk 837, HOUGANG CTRL, Singapore","837 Hougang Central, Singapore",1.36888,103.8912141
"Blk 960, HOUGANG AVE 9, Singapore","960 Hougang Ave 9, Singapore",1.3758368,103.87763
"Blk 460, HOUGANG AVE 10, Singapore","460 Hougang Ave 10, Block 460, Singapore 530460",1.3732499,103.8945762
"Blk 967, HOUGANG AVE 9, Singapore","967 Hougang Ave 9, Block 967, Singapore 530967",1.3782939,103.8787179
"Blk 959, HOUGANG ST 91, Singapore","959 Hougang Street 91, Singapore 530959",1.3767403,103.8789596
"Blk 455, HOUGANG AVE 10, Singapore","455 Hougang Ave 10, Singapore 530455",1.37747,103.895452
"Blk 975, HOUGANG ST 91, Singapore","975 Hougang Street 91, Block 975, Singapore 530975",1.3772168,103.879564
"Blk 852, HOUGANG CTRL, Singapore","852 Hougang Central, Block 852, Singapore 530852",1.3697817,103.8936717
"Blk 375, HOUGANG ST 31, Singapore","375 Hougang Street 31, Block 375, Singapore 530375",1.3632162,103.8894534
"Blk 834, HOUGANG CTRL, Singapore","834 Hougang Central, Block 834, Singapore 530834",1.3699378,103.8898129
"Blk 539, HOUGANG ST 52, Singapore","539 Hougang Street 52, Singapore 530539",1.377545,103.890148
"Blk 411, PANDAN GDNS, Singapore","411 Pandan Gardens, Block 411, Singapore 600411",1.3189645,103.7466794
"Blk 247, JURONG EAST ST 24, Singapore","247 Jurong East Street 24, Block 247, Singapore 600247",1.3421387,103.7391294
"Blk 24, TEBAN GDNS RD, Singapore","24 Teban Gardens Rd, Singapore",1.3218944,103.7420794
"Blk 203, JURONG EAST ST 21, Singapore","203 Jurong East Street 21, Singapore 600203",1.336834,103.7425669
"Blk 248, JURONG EAST ST 24, Singapore","248 Jurong East Street 24, Block 248, Singapore 600248",1.342228,103.7400798
"Blk 338, JURONG EAST AVE 1, Singapore","338 Jurong East Ave 1, Singapore 600338",1.3501479,103.731281
"Blk 267, TOH GUAN RD, Singapore","267 Toh Guan Rd, Block 267, Singapore 600267",1.3410774,103.74478
"Blk 258, JURONG EAST ST 24, Singapore","258 Jurong East Street 24, Block 258, Singapore 600258",1.3438124,103.7389289
"Blk 239, JURONG EAST ST 21, Singapore","239 Jurong East Street 21, Block 239, Singapore 600239",1.3409225,103.7408981
"Blk 285C, TOH GUAN RD, Singapore","285C Toh Guan Rd, Block 285C, Singapore 603285",1.3378315,103.7465966
"Blk 527, JURONG WEST ST 52, Singapore","527 Jurong West Street 52, Block 527, Singapore 640527",1.3477903,103.7163685
"Blk 511, JURONG WEST ST 52, Singapore","511 Jurong West Street 52, Singapore",1.3477437,103.7177511
"Blk 540, JURONG WEST AVE 1, Singapore","540 Jurong West Ave 1, Block 540, Singapore 640540",1.3506444,103.7153577
"Blk 515, JURONG WEST ST 52, Singapore","515 Jurong West Street 52, Block 515, Singapore 640515",1.346249,103.7206486
"Blk 414, JURONG WEST ST 42, Singapore","414 Jurong West Street 42, Singapore 640414",1.3528676,103.725911
"Blk 966, JURONG WEST ST 93, Singapore","966 Jurong West Street 93, Block 966, Singapore 640966",1.341796,103.6930403
"Blk 845, JURONG WEST ST 81, Singapore","845 Jurong West Street 81, Singapore 640845",1.3446866,103.6919545
"Blk 856, JURONG WEST ST 81, Singapore","856 Jurong West Street 81, Block 856, Singapore 640856",1.3471874,103.6966177
"Blk 153, YUNG HO RD, Singapore","153 Yung Ho Rd, Singapore",1.3275173,103.7209291
"Blk 826, JURONG WEST ST 81, Singapore","826 Jurong West Street 81, Block 826, Singapore 640826",1.3460694,103.6944837
"Blk 643, JURONG WEST ST 61, Singapore","643 Jurong West Street 61, Block 643, Singapore 640643",1.339332,103.6957136
"Blk 624, JURONG WEST ST 61, Singapore","624 Jurong West Street 61, Block 624, Singapore 640624",1.3409871,103.6978699
"Blk 668D, JURONG WEST ST 64, Singapore","668D Jurong West Street 64, Block 668D, Singapore 644668",1.341268,103.702945
"Blk 755, JURONG WEST ST 74, Singapore","755 Jurong West Street 74, Block 755, Singapore 640755",1.3486123,103.7007615
"Blk 271A, JURONG WEST ST 24, Singapore","271A Jurong West Street 24, Block 271A, Singapore 641271",1.3509,103.704105
"Blk 748, JURONG WEST ST 73, Singapore","748 Jurong West Street 73, Block 748, Singapore 640748",1.3477969,103.6980146
"Blk 672A, JURONG WEST ST 65, Singapore","672A Jurong West Street 65, Block 672A, Singapore 641672",1.3438716,103.7009514
"Blk 325, TAH CHING RD, Singapore","325 Tah Ching Rd, Block 325, Singapore 610325",1.3361387,103.7231424
"Blk 911, JURONG WEST ST 91, Singapore","911 Jurong West Street 91, Block 911, Singapore 640911",1.3418969,103.686868
"Blk 263, BOON LAY DR, Singapore","263 Boon Lay Dr, Block 263, Singapore 640263",1.3452795,103.7068375
"Blk 674A, JURONG WEST ST 65, Singapore","674A Jurong West Street 65, Block 674A, Singapore 641674",1.3446304,103.7022498
"Blk 684A, JURONG WEST ST 64, Singapore","684A Jurong West Street 64, Block 684A, Singapore 641684",1.3439975,103.703924
"Blk 651B, JURONG WEST ST 61, Singapore","651B Jurong West Street 61, Block 651B, Singapore 642651",1.3370955,103.6983894
"Blk 274D, JURONG WEST AVE 3, Singapore","274D Jurong West Ave 3, Block 274D, Singapore 644274",1.352257,103.7043676
"Blk 858, JURONG WEST ST 81, Singapore","858 Jurong West Street 81, Block 858, Singapore 640858",1.3482414,103.6961819
"Blk 273C, JURONG WEST AVE 3, Singapore","273C Jurong West Ave 3, Block 273C, Singapore 643273",1.3519385,103.7039879
"Blk 183, YUNG SHENG RD, Singapore","183 Yung Sheng Rd, Block 183, Singapore 610183",1.3333627,103.7227157
"Blk 667B, JURONG WEST ST 65, Singapore","667B Jurong West Street 65, Block 667B, Singapore 642667",1.3409469,103.7015148
"Blk 416, JURONG WEST ST 42, Singapore","416 Jurong West Street 42, Block 416, Singapore 640416",1.3525321,103.7259325
"Blk 653C, JURONG WEST ST 61, Singapore","653C Jurong West Street 61, Singapore 643653",1.335457,103.696923
"Blk 660A, JURONG WEST ST 64, Singapore","660A Jurong West Street 64, Block 660A, Singapore 641660",1.33583,103.704452
"Blk 987D, JURONG WEST ST 93, Singapore","987D Jurong West Street 93, Block 987D, Singapore 644987",1.3366466,103.6953739
"Blk 658C, JURONG WEST ST 65, Singapore","658C Jurong West Street 65, Block 658C, Singapore 643658",1.3368709,103.7004844
"Blk 663B, JURONG WEST ST 65, Singapore","663B Jurong West Street 65, Block 663B, Singapore 642663",1.3382893,103.7018448
"Blk 646, JURONG WEST ST 61, Singapore","646 Jurong West Street 61, Block 646, Singapore 640646",1.339481,103.697089
"Blk 658A, JURONG WEST ST 65, Singapore","658A Jurong West Street 65, Block 658A, Singapore 641658",1.3368622,103.7010027
"Blk 161, YUNG PING RD, Singapore","161 Yung Ping Rd, Block 161, Singapore 610161",1.3298383,103.7216179
"Blk 619, JURONG WEST ST 65, Singapore","619 Jurong West Street 65, Block 619, Singapore 640619",1.3414205,103.6998399
"Blk 661B, JURONG WEST ST 64, Singapore","661B Jurong West Street 64, Block 661B, Singapore 642661",1.3359199,103.7055064
"Blk 517C, JURONG WEST ST 52, Singapore","517C Jurong West Street 52, Block 517C, Singapore 643517",1.3450015,103.720012
"Blk 688, JURONG WEST CTRL 1, Singapore","688 Jurong West Central 1, Block 688, Singapore 640688",1.3409792,103.7053918
"Blk 533, JURONG WEST ST 52, Singapore","533 Jurong West Street 52, Block 533, Singapore 640533",1.3489345,103.7164505
"Blk 334, KANG CHING RD, Singapore","334 Kang Ching Rd, Block 334, Singapore 610334",1.3392927,103.7227753
"Blk 627, JURONG WEST ST 65, Singapore","627 Jurong West Street 65, Block 627, Singapore 640627",1.3419626,103.6988906
"Blk 1, ST. GEORGE'S RD, Singapore","1 St George's Rd, Block 1, Singapore 320001",1.3234245,103.8616536
"Blk 685, RACE COURSE RD, Singapore","685 Race Course Rd, Singapore",1.3141397,103.8569451
"Blk 12, UPP BOON KENG RD, Singapore","12 Upper Boon Keng Rd, Block 12, Singapore 380012",1.3143388,103.8700637
"Blk 30, BENDEMEER RD, Singapore","30 Bendemeer Rd, Singapore 330030",1.3194317,103.8640138
"Blk 24, BENDEMEER RD, Singapore","24 Bendemeer Rd, Singapore 330024",1.3186437,103.8623865
"Blk 50, DORSET RD, Singapore","50 Dorset Rd, Singapore 210050",1.3137365,103.8508025
"Blk 15, UPP BOON KENG RD, Singapore","15 Upper Boon Keng Rd, Block 15, Singapore 380015",1.3159489,103.8713159
"Blk 102, JLN RAJAH, Singapore","102 Jln Rajah, Block 102, Singapore 321102",1.3284364,103.8514905
