address,tagged,lat,lng,full
"Blk 277, YISHUN ST 22, Singapore",False,,,
"Blk 625, YISHUN ST 61, Singapore",False,,,
"Blk 935, YISHUN CTRL 1, Singapore",False,,,
"Blk 733, YISHUN AVE 5, Singapore",False,,,
"Blk 723, YISHUN ST 71, Singapore",False,,,
"Blk 824, YISHUN ST 81, Singapore",False,,,
"Blk 293, YISHUN ST 22, Singapore",False,,,
"Blk 664, YISHUN AVE 4, Singapore",False,,,
"Blk 636A, YISHUN ST 61, Singapore",False,,,
"Blk 665, YISHUN AVE 4, Singapore",False,,,
"Blk 406, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 508, ANG MO KIO AVE 8, Singapore",False,,,
"Blk 323, ANG MO KIO AVE 3, Singapore",False,,,
"Blk 314, ANG MO KIO AVE 3, Singapore",False,,,
"Blk 605, ANG MO KIO AVE 5, Singapore",False,,,
"Blk 219, ANG MO KIO AVE 1, Singapore",False,,,
"Blk 602, ANG MO KIO AVE 5, Singapore",False,,,
"Blk 473, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 332, ANG MO KIO AVE 1, Singapore",False,,,
"Blk 446, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 556, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 565, ANG MO KIO AVE 3, Singapore",False,,,
"Blk 124, ANG MO KIO AVE 6, Singapore",False,,,
"Blk 507, ANG MO KIO AVE 8, Singapore",False,,,
"Blk 632, ANG MO KIO AVE 4, Singapore",False,,,
"Blk 502, ANG MO KIO AVE 5, Singapore",False,,,
"Blk 106, ANG MO KIO AVE 4, Singapore",False,,,
"Blk 649, ANG MO KIO AVE 5, Singapore",False,,,
"Blk 472, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 113, ANG MO KIO AVE 4, Singapore",False,,,
"Blk 177, ANG MO KIO AVE 4, Singapore",False,,,
"Blk 179, ANG MO KIO AVE 5, Singapore",False,,,
"Blk 415, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 109, ANG MO KIO AVE 4, Singapore",False,,,
"Blk 546, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 426, ANG MO KIO AVE 3, Singapore",False,,,
"Blk 204, ANG MO KIO AVE 3, Singapore",False,,,
"Blk 552, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 458, ANG MO KIO AVE 10, Singapore",False,,,
"Blk 41, CHAI CHEE ST, Singapore",False,,,
"Blk 39, BEDOK STH RD, Singapore",False,,,
"Blk 615, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 40, CHAI CHEE AVE, Singapore",False,,,
"Blk 70, BEDOK STH RD, Singapore",False,,,
"Blk 58, CHAI CHEE DR, Singapore",False,,,
"Blk 203, BEDOK NTH ST 1, Singapore",False,,,
"Blk 148, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 108, BEDOK NTH RD, Singapore",False,,,
"Blk 543, BEDOK NTH ST 3, Singapore",False,,,
"Blk 623, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 131, BEDOK NTH AVE 3, Singapore",False,,,
"Blk 627, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 125, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 133, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 117, BEDOK NTH RD, Singapore",False,,,
"Blk 547, BEDOK NTH ST 3, Singapore",False,,,
"Blk 416, BEDOK NTH AVE 2, Singapore",False,,,
"Blk 427, BEDOK NTH RD, Singapore",False,,,
"Blk 79, BEDOK NTH RD, Singapore",False,,,
"Blk 705, BEDOK NTH RD, Singapore",False,,,
"Blk 724, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 613B, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 718, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 403, BEDOK NTH AVE 3, Singapore",False,,,
"Blk 421, BEDOK NTH RD, Singapore",False,,,
"Blk 621, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 762, BEDOK RESERVOIR VIEW, Singapore",False,,,
"Blk 770, BEDOK RESERVOIR VIEW, Singapore",False,,,
"Blk 773, BEDOK RESERVOIR VIEW, Singapore",False,,,
"Blk 653, JLN TENAGA, Singapore",False,,,
"Blk 710, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 769, BEDOK RESERVOIR VIEW, Singapore",False,,,
"Blk 118, BEDOK NTH ST 2, Singapore",False,,,
"Blk 97, BEDOK NTH AVE 4, Singapore",False,,,
"Blk 656, JLN TENAGA, Singapore",False,,,
"Blk 140, BEDOK NTH ST 2, Singapore",False,,,
"Blk 34, CHAI CHEE AVE, Singapore",False,,,
"Blk 414, BEDOK NTH AVE 2, Singapore",False,,,
"Blk 161, BEDOK STH AVE 3, Singapore",False,,,
"Blk 639, BEDOK RESERVOIR RD, Singapore",False,,,
"Blk 19, BEDOK STH RD, Singapore",False,,,
"Blk 29A, CHAI CHEE AVE, Singapore",False,,,
"Blk 14, BEDOK STH AVE 2, Singapore",False,,,
"Blk 10D, BEDOK STH AVE 2, Singapore",False,,,
"Blk 22, SIN MING RD, Singapore",False,,,
"Blk 23, SIN MING RD, Singapore",False,,,
"Blk 176, BISHAN ST 13, Singapore",False,,,
"Blk 180, BISHAN ST 13, Singapore",False,,,
"Blk 302, SHUNFU RD, Singapore",False,,,
"Blk 449, SIN MING AVE, Singapore",False,,,
"Blk 441, SIN MING AVE, Singapore",False,,,
"Blk 451, SIN MING AVE, Singapore",False,,,
"Blk 133, BISHAN ST 12, Singapore",False,,,
"Blk 454, SIN MING AVE, Singapore",False,,,
"Blk 175, BISHAN ST 13, Singapore",False,,,
"Blk 287, BISHAN ST 24, Singapore",False,,,
"Blk 107, BISHAN ST 12, Singapore",False,,,
"Blk 211, BISHAN ST 23, Singapore",False,,,
"Blk 453, SIN MING AVE, Singapore",False,,,
"Blk 231, BISHAN ST 23, Singapore",False,,,
"Blk 208, BISHAN ST 23, Singapore",False,,,
"Blk 410, BT BATOK WEST AVE 4, Singapore",False,,,
"Blk 184, BT BATOK WEST AVE 8, Singapore",False,,,
"Blk 283, BT BATOK EAST AVE 3, Singapore",False,,,
"Blk 143, BT BATOK ST 11, Singapore",False,,,
"Blk 335, BT BATOK ST 32, Singapore",False,,,
"Blk 265, BT BATOK EAST AVE 4, Singapore",False,,,
"Blk 176, BT BATOK WEST AVE 8, Singapore",False,,,
"Blk 173, BT BATOK WEST AVE 8, Singapore",False,,,
"Blk 264, BT BATOK EAST AVE 4, Singapore",False,,,
"Blk 306, BT BATOK ST 31, Singapore",False,,,
"Blk 319, BT BATOK ST 33, Singapore",False,,,
"Blk 259, BT BATOK EAST AVE 4, Singapore",False,,,
"Blk 361, BT BATOK ST 31, Singapore",False,,,
"Blk 168, BT BATOK WEST AVE 8, Singapore",False,,,
"Blk 365, BT BATOK ST 31, Singapore",False,,,
"Blk 249, BT BATOK EAST AVE 5, Singapore",False,,,
"Blk 321, BT BATOK ST 33, Singapore",False,,,
"Blk 302, BT BATOK ST 31, Singapore",False,,,
"Blk 290G, BT BATOK ST 24, Singapore",False,,,
"Blk 291B, BT BATOK ST 24, Singapore",False,,,
"Blk 205, BT BATOK ST 21, Singapore",False,,,
"Blk 209, BT BATOK ST 21, Singapore",False,,,
"Blk 172, BT BATOK WEST AVE 8, Singapore",False,,,
"Blk 185, BT BATOK WEST AVE 6, Singapore",False,,,
"Blk 141, BT BATOK ST 11, Singapore",False,,,
"Blk 142, BT BATOK ST 11, Singapore",False,,,
"Blk 111, BT BATOK WEST AVE 6, Singapore",False,,,
"Blk 404, BT BATOK WEST AVE 7, Singapore",False,,,
"Blk 202, BT BATOK ST 21, Singapore",False,,,
"Blk 627, BT BATOK CTRL, Singapore",False,,,
"Blk 7, TELOK BLANGAH CRES, Singapore",False,,,
"Blk 38, TELOK BLANGAH RISE, Singapore",False,,,
"Blk 78, INDUS RD, Singapore",False,,,
"Blk 36, BEO CRES, Singapore",False,,,
"Blk 130, BT MERAH VIEW, Singapore",False,,,
"Blk 103, BT PURMEI RD, Singapore",False,,,
"Blk 69, TELOK BLANGAH HTS, Singapore",False,,,
"Blk 128, KIM TIAN RD, Singapore",False,,,
"Blk 111, BT PURMEI RD, Singapore",False,,,
"Blk 8, CANTONMENT CL, Singapore",False,,,
"Blk 110, SPOTTISWOODE PK RD, Singapore",False,,,
"Blk 72, TELOK BLANGAH HTS, Singapore",False,,,
"Blk 2A, BOON TIONG RD, Singapore",False,,,
"Blk 26B, JLN MEMBINA, Singapore",False,,,
"Blk 4A, BOON TIONG RD, Singapore",False,,,
"Blk 122, KIM TIAN RD, Singapore",False,,,
"Blk 123, PENDING RD, Singapore",False,,,
"Blk 221, PENDING RD, Singapore",False,,,
"Blk 215, PETIR RD, Singapore",False,,,
"Blk 270, BANGKIT RD, Singapore",False,,,
"Blk 225, PENDING RD, Singapore",False,,,
"Blk 545, BT PANJANG RING RD, Singapore",False,,,
"Blk 208, PETIR RD, Singapore",False,,,
"Blk 439, FAJAR RD, Singapore",False,,,
"Blk 622, SENJA RD, Singapore",False,,,
"Blk 469, SEGAR RD, Singapore",False,,,
"Blk 506, JELAPANG RD, Singapore",False,,,
"Blk 232, PENDING RD, Singapore",False,,,
"Blk 621, SENJA RD, Singapore",False,,,
"Blk 517, JELAPANG RD, Singapore",False,,,
"Blk 252, BANGKIT RD, Singapore",False,,,
"Blk 466, SEGAR RD, Singapore",False,,,
"Blk 442, FAJAR RD, Singapore",False,,,
"Blk 211, PETIR RD, Singapore",False,,,
"Blk 468, SEGAR RD, Singapore",False,,,
"Blk 524, JELAPANG RD, Singapore",False,,,
"Blk 451, FAJAR RD, Singapore",False,,,
"Blk 615, BT PANJANG RING RD, Singapore",False,,,
"Blk 167, PETIR RD, Singapore",False,,,
"Blk 538, JELAPANG RD, Singapore",False,,,
"Blk 101, GANGSA RD, Singapore",False,,,
"Blk 155, GANGSA RD, Singapore",False,,,
"Blk 5, FARRER RD, Singapore",False,,,
"Blk 28, KELANTAN RD, Singapore",False,,,
"Blk 335A, SMITH ST, Singapore",False,,,
"Blk 264, WATERLOO ST, Singapore",False,,,
"Blk 3, TG PAGAR PLAZA, Singapore",False,,,
"Blk 269C, QUEEN ST, Singapore",False,,,
"Blk 26, JLN BERSEH, Singapore",False,,,
"Blk 672B, KLANG LANE, Singapore",False,,,
"Blk 334, KRETA AYER RD, Singapore",False,,,
"Blk 1, TECK WHYE AVE, Singapore",False,,,
"Blk 17, TECK WHYE LANE, Singapore",False,,,
"Blk 121, TECK WHYE LANE, Singapore",False,,,
"Blk 117, TECK WHYE LANE, Singapore",False,,,
"Blk 286, CHOA CHU KANG AVE 3, Singapore",False,,,
"Blk 680, CHOA CHU KANG CRES, Singapore",False,,,
"Blk 514, CHOA CHU KANG ST 51, Singapore",False,,,
"Blk 403, CHOA CHU KANG AVE 3, Singapore",False,,,
"Blk 683C, CHOA CHU KANG CRES, Singapore",False,,,
"Blk 418, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 614, CHOA CHU KANG ST 62, Singapore",False,,,
"Blk 151, JLN TECK WHYE, Singapore",False,,,
"Blk 542, CHOA CHU KANG ST 52, Singapore",False,,,
"Blk 220, CHOA CHU KANG CTRL, Singapore",False,,,
"Blk 251, CHOA CHU KANG AVE 2, Singapore",False,,,
"Blk 296E, CHOA CHU KANG AVE 2, Singapore",False,,,
"Blk 218, CHOA CHU KANG CTRL, Singapore",False,,,
"Blk 657, CHOA CHU KANG CRES, Singapore",False,,,
"Blk 485B, CHOA CHU KANG AVE 5, Singapore",False,,,
"Blk 453, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 447, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 548, CHOA CHU KANG ST 52, Singapore",False,,,
"Blk 676, CHOA CHU KANG CRES, Singapore",False,,,
"Blk 469, CHOA CHU KANG AVE 3, Singapore",False,,,
"Blk 664, CHOA CHU KANG CRES, Singapore",False,,,
"Blk 159, JLN TECK WHYE, Singapore",False,,,
"Blk 789, CHOA CHU KANG NTH 6, Singapore",False,,,
"Blk 156, JLN TECK WHYE, Singapore",False,,,
"Blk 544, CHOA CHU KANG ST 52, Singapore",False,,,
"Blk 608, CHOA CHU KANG ST 62, Singapore",False,,,
"Blk 433, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 567, CHOA CHU KANG ST 52, Singapore",False,,,
"Blk 306, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 101, TECK WHYE LANE, Singapore",False,,,
"Blk 214, CHOA CHU KANG CTRL, Singapore",False,,,
"Blk 344, CHOA CHU KANG LOOP, Singapore",False,,,
"Blk 529, CHOA CHU KANG ST 51, Singapore",False,,,
"Blk 203, CHOA CHU KANG AVE 1, Singapore",False,,,
"Blk 558, CHOA CHU KANG NTH 6, Singapore",False,,,
"Blk 419, CHOA CHU KANG AVE 4, Singapore",False,,,
"Blk 786, CHOA CHU KANG DR, Singapore",False,,,
"Blk 602, CLEMENTI WEST ST 1, Singapore",False,,,
"Blk 702, WEST COAST RD, Singapore",False,,,
"Blk 705, CLEMENTI WEST ST 2, Singapore",False,,,
"Blk 310, CLEMENTI AVE 4, Singapore",False,,,
"Blk 371, CLEMENTI AVE 4, Singapore",False,,,
"Blk 301, CLEMENTI AVE 4, Singapore",False,,,
"Blk 342, CLEMENTI AVE 5, Singapore",False,,,
"Blk 413, C'WEALTH AVE WEST, Singapore",False,,,
"Blk 355, CLEMENTI AVE 2, Singapore",False,,,
"Blk 112, CLEMENTI ST 13, Singapore",False,,,
"Blk 71, CIRCUIT RD, Singapore",False,,,
"Blk 63, CIRCUIT RD, Singapore",False,,,
"Blk 38, CIRCUIT RD, Singapore",False,,,
"Blk 22, BALAM RD, Singapore",False,,,
"Blk 68, CIRCUIT RD, Singapore",False,,,
"Blk 66, CIRCUIT RD, Singapore",False,,,
"Blk 83, MACPHERSON LANE, Singapore",False,,,
"Blk 62, CIRCUIT RD, Singapore",False,,,
"Blk 67, CIRCUIT RD, Singapore",False,,,
"Blk 109, ALJUNIED CRES, Singapore",False,,,
"Blk 36, CIRCUIT RD, Singapore",False,,,
"Blk 348, UBI AVE 1, Singapore",False,,,
"Blk 318, UBI AVE 1, Singapore",False,,,
"Blk 343, UBI AVE 1, Singapore",False,,,
"Blk 305, UBI AVE 1, Singapore",False,,,
"Blk 40, SIMS DR, Singapore",False,,,
"Blk 104, ALJUNIED CRES, Singapore",False,,,
"Blk 122, GEYLANG EAST CTRL, Singapore",False,,,
"Blk 124, GEYLANG EAST AVE 1, Singapore",False,,,
"Blk 92, PIPIT RD, Singapore",False,,,
"Blk 123, GEYLANG EAST CTRL, Singapore",False,,,
"Blk 1, PINE CL, Singapore",False,,,
"Blk 133, GEYLANG EAST AVE 1, Singapore",False,,,
"Blk 39, JLN TIGA, Singapore",False,,,
"Blk 7, PINE CL, Singapore",False,,,
"Blk 694, HOUGANG ST 61, Singapore",False,,,
"Blk 319, HOUGANG AVE 5, Singapore",False,,,
"Blk 645, HOUGANG AVE 8, Singapore",False,,,
"Blk 247, HOUGANG AVE 3, Singapore",False,,,
"Blk 702, HOUGANG AVE 2, Singapore",False,,,
"Blk 307, HOUGANG AVE 5, Singapore",False,,,
"Blk 124, HOUGANG AVE 1, Singapore",False,,,
"Blk 110, HOUGANG AVE 1, Singapore",False,,,
"Blk 211, HOUGANG ST 21, Singapore",False,,,
"Blk 528, HOUGANG AVE 6, Singapore",False,,,
"Blk 676, HOUGANG AVE 8, Singapore",False,,,
"Blk 354, HOUGANG AVE 7, Singapore",False,,,
"Blk 637, HOUGANG AVE 8, Singapore",False,,,
"Blk 680, HOUGANG AVE 8, Singapore",False,,,
"Blk 119, HOUGANG AVE 1, Singapore",False,,,
"Blk 554, HOUGANG ST 51, Singapore",False,,,
"Blk 501, HOUGANG AVE 8, Singapore",False,,,
"Blk 535, HOUGANG ST 52, Singapore",False,,,
"Blk 448, HOUGANG AVE 10, Singapore",False,,,
"Blk 320, HOUGANG AVE 5, Singapore",False,,,
"Blk 536, HOUGANG ST 52, Singapore",False,,,
"Blk 953, HOUGANG AVE 9, Singapore",False,,,
"Blk 939, HOUGANG ST 92, Singapore",False,,,
"Blk 698A, HOUGANG ST 61, Singapore",False,,,
"Blk 169, HOUGANG AVE 1, Singapore",False,,,
"Blk 129, LOR AH SOO, Singapore",False,,,
"Blk 927, HOUGANG ST 91, Singapore",False,,,
"Blk 909, HOUGANG ST 91, Singapore",False,,,
"Blk 524, HOUGANG AVE 6, Singapore",False,,,
"Blk 981D, BUANGKOK CRES, Singapore",False,,,
"Blk 957, HOUGANG ST 91, Singapore",False,,,
"Blk 984D, BUANGKOK LINK, Singapore",False,,,
"Blk 964, HOUGANG AVE 9, Singapore",False,,,
"Blk 922, HOUGANG ST 91, Singapore",False,,,
"Blk 837, HOUGANG CTRL, Singapore",False,,,
"Blk 960, HOUGANG AVE 9, Singapore",False,,,
"Blk 460, HOUGANG AVE 10, Singapore",False,,,
"Blk 967, HOUGANG AVE 9, Singapore",False,,,
"Blk 959, HOUGANG ST 91, Singapore",False,,,
"Blk 455, HOUGANG AVE 10, Singapore",False,,,
"Blk 975, HOUGANG ST 91, Singapore",False,,,
"Blk 852, HOUGANG CTRL, Singapore",False,,,
"Blk 375, HOUGANG ST 31, Singapore",False,,,
"Blk 834, HOUGANG CTRL, Singapore",False,,,
"Blk 539, HOUGANG ST 52, Singapore",False,,,
"Blk 411, PANDAN GDNS, Singapore",False,,,
"Blk 247, JURONG EAST ST 24, Singapore",False,,,
"Blk 24, TEBAN GDNS RD, Singapore",False,,,
"Blk 203, JURONG EAST ST 21, Singapore",False,,,
"Blk 248, JURONG EAST ST 24, Singapore",False,,,
"Blk 338, JURONG EAST AVE 1, Singapore",False,,,
"Blk 267, TOH GUAN RD, Singapore",False,,,
"Blk 258, JURONG EAST ST 24, Singapore",False,,,
"Blk 239, JURONG EAST ST 21, Singapore",False,,,
"Blk 285C, TOH GUAN RD, Singapore",False,,,
"Blk 527, JURONG WEST ST 52, Singapore",False,,,
"Blk 511, JURONG WEST ST 52, Singapore",False,,,
"Blk 540, JURONG WEST AVE 1, Singapore",False,,,
"Blk 515, JURONG WEST ST 52, Singapore",False,,,
"Blk 414, JURONG WEST ST 42, Singapore",False,,,
"Blk 966, JURONG WEST ST 93, Singapore",False,,,
"Blk 845, JURONG WEST ST 81, Singapore",False,,,
"Blk 856, JURONG WEST ST 81, Singapore",False,,,
"Blk 153, YUNG HO RD, Singapore",False,,,
"Blk 826, JURONG WEST ST 81, Singapore",False,,,
"Blk 643, JURONG WEST ST 61, Singapore",False,,,
"Blk 624, JURONG WEST ST 61, Singapore",False,,,
"Blk 668D, JURONG WEST ST 64, Singapore",False,,,
"Blk 755, JURONG WEST ST 74, Singapore",False,,,
"Blk 271A, JURONG WEST ST 24, Singapore",False,,,
"Blk 748, JURONG WEST ST 73, Singapore",False,,,
"Blk 672A, JURONG WEST ST 65, Singapore",False,,,
"Blk 325, TAH CHING RD, Singapore",False,,,
"Blk 911, JURONG WEST ST 91, Singapore",False,,,
"Blk 263, BOON LAY DR, Singapore",False,,,
"Blk 674A, JURONG WEST ST 65, Singapore",False,,,
"Blk 684A, JURONG WEST ST 64, Singapore",False,,,
"Blk 651B, JURONG WEST ST 61, Singapore",False,,,
"Blk 274D, JURONG WEST AVE 3, Singapore",False,,,
"Blk 858, JURONG WEST ST 81, Singapore",False,,,
"Blk 273C, JURONG WEST AVE 3, Singapore",False,,,
"Blk 183, YUNG SHENG RD, Singapore",False,,,
"Blk 667B, JURONG WEST ST 65, Singapore",False,,,
"Blk 416, JURONG WEST ST 42, Singapore",False,,,
"Blk 653C, JURONG WEST ST 61, Singapore",False,,,
"Blk 660A, JURONG WEST ST 64, Singapore",False,,,
"Blk 987D, JURONG WEST ST 93, Singapore",False,,,
"Blk 658C, JURONG WEST ST 65, Singapore",False,,,
"Blk 663B, JURONG WEST ST 65, Singapore",False,,,
"Blk 646, JURONG WEST ST 61, Singapore",False,,,
"Blk 658A, JURONG WEST ST 65, Singapore",False,,,
"Blk 161, YUNG PING RD, Singapore",False,,,
"Blk 619, JURONG WEST ST 65, Singapore",False,,,
"Blk 661B, JURONG WEST ST 64, Singapore",False,,,
"Blk 517C, JURONG WEST ST 52, Singapore",False,,,
"Blk 688, JURONG WEST CTRL 1, Singapore",False,,,
"Blk 533, JURONG WEST ST 52, Singapore",False,,,
"Blk 334, KANG CHING RD, Singapore",False,,,
"Blk 627, JURONG WEST ST 65, Singapore",False,,,
"Blk 1, ST. GEORGE'S RD, Singapore",False,,,
"Blk 685, RACE COURSE RD, Singapore",False,,,
"Blk 12, UPP BOON KENG RD, Singapore",False,,,
"Blk 30, BENDEMEER RD, Singapore",False,,,
"Blk 24, BENDEMEER RD, Singapore",False,,,
"Blk 50, DORSET RD, Singapore",False,,,
"Blk 15, UPP BOON KENG RD, Singapore",False,,,
"Blk 102, JLN RAJAH, Singapore",False,,,
"Blk 59A, GEYLANG BAHRU, Singapore",False,,,
"Blk 22, BOON KENG RD, Singapore",False,,,
"Blk 17, BEACH RD, Singapore",False,,,
"Blk 466, CRAWFORD LANE, Singapore",False,,,
"Blk 121, MCNAIR RD, Singapore",False,,,
"Blk 58, GEYLANG BAHRU, Singapore",False,,,
"Blk 108B, MCNAIR RD, Singapore",False,,,
"Blk 807, KING GEORGE'S AVE, Singapore",False,,,
"Blk 107, JLN RAJAH, Singapore",False,,,
"Blk 63, JLN MA'MOR, Singapore",False,,,
"Blk 46, JLN BAHAGIA, Singapore",False,,,
"Blk 58, MARINE TER, Singapore",False,,,
"Blk 6, MARINE TER, Singapore",False,,,
"Blk 20, MARINE TER, Singapore",False,,,
"Blk 2, MARINE TER, Singapore",False,,,
"Blk 43, MARINE CRES, Singapore",False,,,
"Blk 12, MARINE TER, Singapore",False,,,
"Blk 4, CHANGI VILLAGE RD, Singapore",False,,,
"Blk 102, PASIR RIS ST 12, Singapore",False,,,
"Blk 126, PASIR RIS ST 11, Singapore",False,,,
"Blk 440, PASIR RIS DR 4, Singapore",False,,,
"Blk 216, PASIR RIS ST 21, Singapore",False,,,
"Blk 749, PASIR RIS ST 71, Singapore",False,,,
"Blk 230, PASIR RIS ST 21, Singapore",False,,,
"Blk 773, PASIR RIS ST 71, Singapore",False,,,
"Blk 196, PASIR RIS ST 12, Singapore",False,,,
"Blk 423, PASIR RIS DR 6, Singapore",False,,,
"Blk 626, PASIR RIS DR 3, Singapore",False,,,
"Blk 213, PASIR RIS ST 21, Singapore",False,,,
"Blk 704, PASIR RIS DR 10, Singapore",False,,,
"Blk 627, PASIR RIS DR 3, Singapore",False,,,
"Blk 521, PASIR RIS ST 52, Singapore",False,,,
"Blk 703, PASIR RIS DR 10, Singapore",False,,,
"Blk 468, PASIR RIS DR 6, Singapore",False,,,
"Blk 753, PASIR RIS ST 71, Singapore",False,,,
"Blk 750, PASIR RIS ST 71, Singapore",False,,,
"Blk 564, PASIR RIS ST 51, Singapore",False,,,
"Blk 562, PASIR RIS ST 51, Singapore",False,,,
"Blk 766, PASIR RIS ST 71, Singapore",False,,,
"Blk 771, PASIR RIS ST 71, Singapore",False,,,
"Blk 517, PASIR RIS ST 52, Singapore",False,,,
"Blk 459, PASIR RIS DR 4, Singapore",False,,,
"Blk 238, PASIR RIS ST 21, Singapore",False,,,
"Blk 511, PASIR RIS ST 52, Singapore",False,,,
"Blk 132, PASIR RIS ST 11, Singapore",False,,,
"Blk 101, PASIR RIS ST 12, Singapore",False,,,
"Blk 454, PASIR RIS DR 6, Singapore",False,,,
"Blk 781, PASIR RIS ST 71, Singapore",False,,,
"Blk 547, PASIR RIS ST 51, Singapore",False,,,
"Blk 506, PASIR RIS ST 52, Singapore",False,,,
"Blk 532, PASIR RIS DR 1, Singapore",False,,,
"Blk 533, PASIR RIS DR 1, Singapore",False,,,
"Blk 606, ELIAS RD, Singapore",False,,,
"Blk 601, ELIAS RD, Singapore",False,,,
"Blk 607, ELIAS RD, Singapore",False,,,
"Blk 602, ELIAS RD, Singapore",False,,,
"Blk 132, EDGEDALE PLAINS, Singapore",False,,,
"Blk 111, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 202A, PUNGGOL FIELD, Singapore",False,,,
"Blk 201D, PUNGGOL FIELD, Singapore",False,,,
"Blk 303B, PUNGGOL CTRL, Singapore",False,,,
"Blk 102C, PUNGGOL FIELD, Singapore",False,,,
"Blk 106D, PUNGGOL FIELD, Singapore",False,,,
"Blk 296, PUNGGOL CTRL, Singapore",False,,,
"Blk 175D, PUNGGOL FIELD, Singapore",False,,,
"Blk 197B, PUNGGOL FIELD, Singapore",False,,,
"Blk 173D, PUNGGOL FIELD, Singapore",False,,,
"Blk 110B, PUNGGOL FIELD, Singapore",False,,,
"Blk 651, PUNGGOL CTRL, Singapore",False,,,
"Blk 648, PUNGGOL CTRL, Singapore",False,,,
"Blk 114, EDGEFIELD PLAINS, Singapore",False,,,
"Blk 87, C'WEALTH CL, Singapore",False,,,
"Blk 37, TANGLIN HALT RD, Singapore",False,,,
"Blk 56, C'WEALTH DR, Singapore",False,,,
"Blk 91, C'WEALTH DR, Singapore",False,,,
"Blk 29, TANGLIN HALT RD, Singapore",False,,,
"Blk 28, TANGLIN HALT RD, Singapore",False,,,
"Blk 86, C'WEALTH CL, Singapore",False,,,
"Blk 1, DOVER RD, Singapore",False,,,
"Blk 2, HOLLAND AVE, Singapore",False,,,
"Blk 23, DOVER CRES, Singapore",False,,,
"Blk 10, HOLLAND AVE, Singapore",False,,,
"Blk 53, STIRLING RD, Singapore",False,,,
"Blk 21, HOLLAND DR, Singapore",False,,,
"Blk 486, ADMIRALTY LINK, Singapore",False,,,
"Blk 508A, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 467A, ADMIRALTY DR, Singapore",False,,,
"Blk 323, SEMBAWANG CL, Singapore",False,,,
"Blk 466B, SEMBAWANG DR, Singapore",False,,,
"Blk 334, SEMBAWANG CL, Singapore",False,,,
"Blk 507C, WELLINGTON CIRCLE, Singapore",False,,,
"Blk 304, CANBERRA RD, Singapore",False,,,
"Blk 356A, ADMIRALTY DR, Singapore",False,,,
"Blk 468B, ADMIRALTY DR, Singapore",False,,,
"Blk 352A, CANBERRA RD, Singapore",False,,,
"Blk 357, ADMIRALTY DR, Singapore",False,,,
"Blk 503A, CANBERRA LINK, Singapore",False,,,
"Blk 351D, CANBERRA RD, Singapore",False,,,
"Blk 140, RIVERVALE ST, Singapore",False,,,
"Blk 113, RIVERVALE WALK, Singapore",False,,,
"Blk 207D, COMPASSVALE LANE, Singapore",False,,,
"Blk 249, COMPASSVALE RD, Singapore",False,,,
"Blk 324B, SENGKANG EAST WAY, Singapore",False,,,
"Blk 298D, COMPASSVALE ST, Singapore",False,,,
"Blk 112, RIVERVALE WALK, Singapore",False,,,
"Blk 108, RIVERVALE WALK, Singapore",False,,,
"Blk 259A, COMPASSVALE RD, Singapore",False,,,
"Blk 196, RIVERVALE DR, Singapore",False,,,
"Blk 318B, ANCHORVALE LINK, Singapore",False,,,
"Blk 290C, COMPASSVALE CRES, Singapore",False,,,
"Blk 245, COMPASSVALE RD, Singapore",False,,,
"Blk 117C, RIVERVALE DR, Singapore",False,,,
"Blk 132, RIVERVALE ST, Singapore",False,,,
"Blk 115, RIVERVALE WALK, Singapore",False,,,
"Blk 117A, RIVERVALE DR, Singapore",False,,,
"Blk 313C, ANCHORVALE RD, Singapore",False,,,
"Blk 308A, ANCHORVALE RD, Singapore",False,,,
"Blk 155, RIVERVALE CRES, Singapore",False,,,
"Blk 227B, COMPASSVALE DR, Singapore",False,,,
"Blk 201A, COMPASSVALE DR, Singapore",False,,,
"Blk 248, COMPASSVALE RD, Singapore",False,,,
